,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,-0.014045801431236515,0.003689467248222056,0.09177399850077833,0.0022750332905301374,-0.007812933358318341,-0.009494691769706076,0.0,-0.007092573105915045,0.0,0.006791138995861701,0.018411570010243516,0.01625565696619513,0.0,-0.005750838042212658,0.008845175424928964,0.013989336986899248,0.00910141349959126,-0.025337918844682783,0.0,-0.011276422595049296,-0.007530201217725296,0.0,0.043966094100944875,0.018400974113463975,-0.0043136249093098655,0.017422021230356466,-0.0024078578997411837,0.007483038774787398,0.007530574410131913,0.0023940814171429237,-0.0033325070528447687,0.02488180320874489,0.019944060330283786,0.12148558463199521,0.3418170797102971,0.005992612335555647,0.040776343303254914,-0.037018651439907735,0.0024400013126684716,0.003953953655179254,0.0018669139024667936,0.01013309509537147,-0.005566493771203496,-0.005119473062512092,-0.007273141480941658,0.0,0.008396895308167063,0.003013964110416101,0.0,0.01990529209290845,-0.01654657981451546,0.007400197260649499,0.004010094477642834,0.009308122934296392,0.00631364872599649,-0.04799045357876938,0.0,-0.07681243077190181,-0.006246643219478765
1,-0.031230469600449368,-0.017985528386820993,-0.03989851908562653,0.0,0.0,0.027983161559188063,0.0,0.033741490964877635,0.0,0.03089739371757924,0.03321734028320514,-0.002717007187631404,0.019901022468962484,0.0,0.0,-0.060550610783778325,0.03388844808592534,-0.028573643421275136,0.0,0.01053879856904777,0.010777283031633722,-0.025313905874116416,-0.1395139525526421,-0.016365771924723438,0.0,-0.023002129773126018,0.012840721811013922,-0.026330924698591357,-0.03334140666576629,-0.028913450627424175,0.0,-0.009418771839605405,-0.10225293610415939,-0.048306664617672634,0.0,-0.004959813344471847,0.0,0.022965221869245767,0.0077429558339194016,0.0,-0.03424310929909574,0.011584245616288624,-0.01249173348858923,-0.011059728582722556,0.18588905753248777,0.03671730698775111,-0.03218120625163784,-0.02159776827365603,-0.021498011297510652,0.0,-0.009164650781060185,0.0,-0.09527539261075946,0.011921067202845914,-0.011624446727663384,-0.013653709226807337,-0.007291037755389418,0.0504121866705009,-0.03326140142170014
2,-0.060227842832857814,-0.027412736249143976,0.1743674838851509,-0.00350361484923456,-0.003444348366540645,-0.004090560587907133,0.0,0.0062224728896403125,0.003881423907273973,0.0,0.022047997228458738,0.00457268546488121,0.020087639073033764,0.0,0.00824647335464923,0.11046474517577645,0.03405311193124416,-0.058173432755804166,-0.006291863004626863,0.013776246319836039,0.012461063349268275,0.003072905957924532,0.045794129317898336,-0.01440835363645443,0.002709257371361462,-0.003960509104345533,0.011407566083739051,-0.00391043795502205,0.007943991757054542,-0.018642040166008206,-0.010277527493228578,0.0014608959201269922,0.023631376715872787,0.02212808201873462,-0.010194832873774234,0.0017172000476923244,0.026172630515477135,0.03478834694244748,0.0,0.028848599191781232,0.0,0.0,-0.012749133411523561,0.00659290746918792,-0.011730498555297786,0.11600424936791731,-0.008908703422116526,0.023772181773888013,0.048065607185506426,0.009253846077769967,-0.004995250497776549,-0.005524176932477642,0.0,0.009751672913906079,0.00896774323430366,0.012015358112237876,0.008678665203726281,0.02216909060253136,-0.017681783666158135
3,0.5056907647801431,-0.014590441362117401,0.06558849111009074,0.0,-0.004058678733731225,0.0,0.0,0.0,0.0,0.0,0.02557924791836219,0.0,0.0074539393826537625,0.0034472201913409994,0.0,0.0,0.011792165524346754,-0.014095180719106815,0.0,-0.005277334071083217,0.0,0.0,0.011556096290676499,0.002735288120005952,0.0,0.006514388391115122,-0.005360402559522692,0.010099778009537042,-0.010237924493610717,0.006634281093537586,-0.008239188553661347,0.02130248891276304,-0.017349433306330486,0.01273793849110405,-0.0038245486337455947,-0.008601870877894935,0.018228761325283893,0.002877701557099488,-0.002801697298362771,0.005574670965981743,0.0,0.0,0.0,0.0,0.008462129977569566,0.004146955738353608,0.0,-0.0033746320746081415,-0.007462309703524794,0.0,0.0027796057945675967,-0.0039497119850178675,0.01052044526412449,-0.02738121084779971,0.0025136641750455047,0.01766356072652574,0.0,-0.03296467382760071,0.004669655307489529
4,0.22398645147835644,0.013835804983138522,-0.009033522951340967,0.005721260475334278,0.0,0.0,0.0,0.0,0.0,0.00014554998522409157,0.011309714154719153,0.0,0.00239210229582254,0.005394231677941563,0.0,-0.007708814349890014,0.0050699800151657315,0.0,0.0011002225140590571,0.0,0.0,0.0,0.0,0.02940002262236943,0.004269541112225911,0.015000222471680508,0.01569150473126918,0.0034516627418071377,0.04074904302788529,0.018423968645065125,0.0,0.014219546365289631,0.022398331078595624,0.013391341903336906,0.00041074635898935563,0.0,0.02877507878734481,0.03019905944135809,0.0,0.008254732193049952,0.0,0.0,0.0,0.0,0.0,0.0071168552713197775,0.03908614968515406,0.0014362179609346826,0.009108035560921934,0.006299106588972148,0.006563893904218521,0.0,0.014177217479752036,0.0011857263551833253,0.005306555171776417,0.0,0.0,0.011872460262969842,0.0
5,0.0,-0.01598410319817717,0.06734808141392737,0.0,-0.012787859679854408,0.0,0.0,-0.033560828686501704,-0.013755205188997255,-0.0035634210290614032,0.037636566112954684,0.0,0.0,-0.011016560288996557,0.0,-0.043457632989979234,0.0,-0.009578417612327639,0.0,0.0,0.02357375465416517,0.0,-0.09585530845196044,0.0,-0.015529440795793964,0.0,0.0,-0.11441487033957487,0.0,-0.04589189101431157,0.0,0.036828985855309554,0.02165590865147493,-0.0533400744873635,0.0,-0.010568298205549498,0.06363419761131459,0.04425353640499996,-0.015149725542155323,0.0,0.0,0.0,-0.01523620277725779,0.0,-0.04474125017158653,-0.017076164775345015,-0.013229264217398756,0.0,-0.016357307953732303,-0.019191350307382143,-0.010730617468575213,-0.12500678083310268,0.0,-0.016473911939281993,0.0,0.0,0.0,0.07656545725012065,0.0
6,-0.06920466692594401,-0.060992640772492335,0.11134503422579212,0.0,0.0,0.011705028727816869,0.0,0.024929294003232016,0.0,0.0,0.029053009653177225,0.0,0.022316976228815538,0.0,0.0,0.044967304329865065,0.023539051879762157,-0.03958136025667913,0.0,0.0,0.013050522082597299,-0.014595465470271546,0.012753451393456905,-0.11680100058799214,0.022424124349521624,0.0,0.0,-0.019016999436417076,0.0,-0.018595845838448172,-0.009371384736113209,-0.032754061257016076,-0.09039445465214149,0.05774370020382999,0.0,-0.014724370483307297,0.012663156449458673,0.0,0.0,-0.023004415319251903,0.0,0.0,-0.01883186553102245,-0.01676217193061441,-0.02088489571138999,0.015941776748147368,0.022165625989409105,-0.0455682923457254,-0.06844904008254535,-0.0933454615003691,-0.016127751659114065,0.0,0.02564817661570651,0.0,-0.02049976134522069,-0.01711470274843163,-0.024625624290081027,0.0,0.0
7,0.0,-0.005823565376605999,0.0,0.0,0.0,0.013918574867268718,0.0,0.0,-0.011960454860045877,0.0,-0.2843671343499855,-0.020545118946508567,0.0,0.0,0.012786899012175001,0.07666696331815817,-0.05273667564770612,0.040919151732416725,0.0025464439717839127,0.0,0.0,-0.09666091971550494,0.01460037562043473,0.04908222384817992,0.008110361931406962,0.0,0.0062909309917047185,-0.039529358400116676,-0.00813953694886288,-0.01337230373443521,-0.01278084655574624,-0.013951015978832138,-0.0745329851576711,0.0,0.0,0.0,0.03949156923624558,0.0,0.0,0.02366155580885468,0.0,-0.0159352159974554,0.0,0.0,-0.0761606710637332,0.01731144880290339,0.01067546159278282,-0.003845065163210537,-0.018351014611636407,0.00927611615103291,0.0,0.0,0.003953855243883531,0.0054481060941837245,0.0,0.0,0.0,0.012951844284641245,0.0
8,-0.010319616191064696,0.0,-0.05386360183226138,0.00733830771839894,-0.011695633857173093,-0.012567884941475482,0.0,0.0,0.01341429375522063,0.0,0.012455616220697241,0.0,0.0,0.013589508207095008,0.006691594121853883,-0.04894248851408037,0.013017872983265066,-0.01159090970159704,0.013253647814194608,0.0,0.0,0.0,0.008776056548073952,0.0,0.0,0.016954106011774106,0.010456496031814921,0.0,0.0,-0.01895158658011281,0.0,-0.2604347675242811,0.0,-0.05761888097826612,-0.007062136898443289,0.0,0.04487774105746613,0.0,-0.01250432960399156,-0.03808431742064025,0.0,0.0,0.0273707747225978,0.0,-0.04150765790464514,0.013340094175592454,0.0,0.0,-0.05684738188878152,-0.0054574440820502335,-0.007022083727762529,0.009776300002402538,0.0,0.0,0.008036090516460898,0.00940745876905924,0.0,0.02471476299065911,0.0
9,-0.038195386313989166,0.015985507473505134,0.046886995671635734,0.00275973234855037,0.0,0.0,0.0,0.0,0.0,0.0,0.013717741122333094,0.0,0.00837150937185871,0.0,0.0,-0.021132948325756462,0.009708737348067986,-0.015629230638842084,0.0,2.8030288005825854e-05,0.005445461019019826,0.002083780412483194,-0.03198982743104739,0.040490132741445695,0.0,0.024911217301786914,0.014268089437709297,0.0014327909960770158,0.06397366055404119,0.02646607315808014,0.0,0.009611060198759902,0.01596831062758347,0.005677677056648706,0.0,0.0,0.027074277275695613,0.032300200696635584,0.0,0.02250941553662933,0.01306386351085942,0.005310841954336676,0.0018867116925159189,0.003994046994613143,-0.009312418123773702,0.019928332768505697,0.18355616735513092,0.0,0.010306218062598571,0.014510428031941969,0.012019558753014192,0.0013164424724423918,0.0073987667290522086,0.009329204183247009,0.007238788716140088,0.0075310032271816985,-0.005728203121722952,0.033927238866999,0.0
