,first_purchase,shelf_price,pct_disc,pct_retail_disc,pct_coupon_disc,display_1,display_2,display_3,display_4,display_5,display_6,display_7,display_9,display_A,mailer_A,mailer_C,mailer_D,mailer_H,mailer_J,marital_status_A,marital_status_B,homeowner_Homeowner,homeowner_Probable Owner,homeowner_Probable Renter,homeowner_Renter,hhcomp_1 Adult Kids,hhcomp_2 Adults Kids,hhcomp_2 Adults No Kids,hhcomp_Single Female,hhcomp_Single Male,kid_category_1,kid_category_2,kid_category_3+,kid_category_None/Unknown,age_ordinal,income_ordinal,hhsize_ordinal,campaign_6.0,campaign_8.0,campaign_13.0,campaign_18.0,campaign_29.0,campaign_30.0,description_TypeA,description_TypeB,description_TypeC
1822,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1823,False,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1824,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,1,0,0,1,0,0
1825,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,1,0,0,1,0,0
1826,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1827,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1828,False,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1829,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1830,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1831,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1832,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1833,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1834,False,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1835,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1836,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1837,True,0.39,0.1538461538461538,0.1538461538461538,-0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1838,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1839,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1840,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1841,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1842,True,0.39,0.1538461538461538,0.1538461538461538,-0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1843,False,0.4,0.0,-0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1844,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1845,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1846,True,0.4,0.0,-0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1847,True,0.39,0.1538461538461538,0.1538461538461538,-0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1848,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1849,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1850,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1851,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1852,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1853,False,0.4,0.15,0.15,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1854,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1855,True,0.3999999999999999,0.1666666666666666,0.1666666666666666,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1856,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1857,True,0.39,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1858,False,0.3899999999999999,0.0,-0.0,-0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1859,False,0.3899999999999999,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1860,False,0.3899999999999999,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1861,False,0.3999999999999999,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1862,True,0.39,0.0,-0.0,-0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1863,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1864,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1865,True,0.3899999999999999,0.1367521367521366,0.1367521367521367,-0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1866,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1867,False,0.3999999999999999,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1868,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1869,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1870,False,0.3999999999999999,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1871,False,0.4,0.175,0.175,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1872,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1873,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1874,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1875,False,0.3999999999999999,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1876,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1877,False,0.3999999999999999,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1878,True,0.39,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1879,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1880,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1881,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1882,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1883,True,0.3899999999999999,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1884,False,0.3999999999999999,0.1666666666666666,0.1666666666666666,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1885,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1886,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1887,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1888,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1889,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1890,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1891,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1892,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1893,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1894,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1895,True,0.39,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1896,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1897,True,0.79,0.4936708860759494,0.4936708860759494,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1898,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1899,False,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,1,0,0,0,1,0,0
1900,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1901,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1902,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1903,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,87.0,1.0,0,0,0,0,0,0,0,0,0
1937,True,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1938,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,1,0,0,1,0,0
1939,True,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1940,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1941,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1942,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1943,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1944,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1945,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1946,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,1,0,0,1,0,0
1947,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,1,0,0,1,0,0
1948,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,1,0,0,1,0,0
1949,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1950,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1951,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,1,0,0,1,0,0
1952,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,1,0,0,1,0,0
1953,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1954,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1955,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1956,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1957,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1958,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1959,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1960,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1961,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1962,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,1,0,0,1,0,0
1963,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,1,0,0,1,0,0
1964,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1965,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1966,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1967,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1968,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1969,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1970,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
1971,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,0,0,0,0,0,0,0,0
1972,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,39.5,2.0,0,1,0,0,0,0,1,0,0
