,first_purchase,shelf_price,pct_disc,pct_retail_disc,pct_coupon_disc,display_1,display_2,display_3,display_4,display_5,display_6,display_7,display_9,display_A,mailer_A,mailer_C,mailer_F,mailer_H,mailer_L,marital_status_A,marital_status_B,homeowner_Homeowner,homeowner_Probable Owner,homeowner_Probable Renter,homeowner_Renter,hhcomp_1 Adult Kids,hhcomp_2 Adults Kids,hhcomp_2 Adults No Kids,hhcomp_Single Female,hhcomp_Single Male,kid_category_1,kid_category_2,kid_category_3+,kid_category_None/Unknown,age_ordinal,income_ordinal,hhsize_ordinal,campaign_8.0,campaign_13.0,campaign_15.0,campaign_18.0,campaign_24.0,campaign_26.0,campaign_30.0,description_TypeA,description_TypeB,description_TypeC
2048,False,0.5,0.3399999999999999,0.34,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2049,True,0.6,0.0166666666666666,0.0166666666666666,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2050,True,0.25,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2051,False,4.29,0.2331002331002331,0.2331002331002331,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2052,False,4.49,0.2227171492204899,0.2227171492204899,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2053,True,0.445,0.2584269662921348,0.2584269662921348,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2054,False,0.4466666666666667,0.2537313432835822,0.2537313432835821,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2055,True,0.29,0.103448275862069,0.1034482758620689,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2056,True,4.29,0.3006993006993007,0.3006993006993007,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2057,True,0.25,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2058,True,0.5,0.3399999999999999,0.34,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2059,False,0.5,0.3399999999999999,0.34,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2060,True,0.595,0.1596638655462184,0.1596638655462185,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2061,False,0.5,0.3266666666666666,0.3266666666666666,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2062,False,0.5,0.2199999999999999,0.22,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2063,False,0.5,0.22,0.22,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2064,False,0.3349999999999999,0.08955223880597,0.0895522388059701,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2065,True,0.29,0.103448275862069,0.1034482758620689,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2066,True,0.29,0.1034482758620688,0.1034482758620689,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2067,False,0.29,0.103448275862069,0.1034482758620689,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2068,True,0.25,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2069,False,0.5,0.3399999999999999,0.34,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2070,False,0.595,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2071,False,4.29,0.2331002331002331,0.2331002331002331,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2072,False,4.29,0.4662004662004662,0.2331002331002331,0.2331002331002331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2073,True,0.5,0.3399999999999999,0.34,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2074,True,0.5,0.22,0.22,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2075,True,0.5,0.2199999999999999,0.22,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2076,True,0.29,0.1034482758620688,0.1034482758620689,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2077,False,0.29,0.103448275862069,0.1034482758620689,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2078,False,0.3349999999999999,0.08955223880597,0.0895522388059701,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2079,False,4.29,0.1165501165501165,0.1165501165501165,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2080,False,4.29,0.1165501165501165,0.1165501165501165,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2081,False,4.49,0.155902004454343,0.1559020044543429,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2082,True,4.99,0.4609218436873747,0.4609218436873747,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2083,True,4.989999999999999,0.3206412825651302,0.1202404809619238,0.2004008016032064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2084,True,4.49,0.267260579064588,0.2672605790645879,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2085,False,4.49,0.2227171492204899,0.2227171492204899,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2086,False,4.49,0.4454342984409799,0.2227171492204899,0.2227171492204899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2087,False,4.49,0.2227171492204899,0.2227171492204899,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2088,False,0.445,0.247191011235955,0.247191011235955,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2089,False,0.5,0.3399999999999999,0.34,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2090,False,0.5,0.3399999999999999,0.34,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2091,False,0.5,0.22,0.22,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2092,False,0.445,0.247191011235955,0.247191011235955,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2093,False,0.5,0.3199999999999999,0.32,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2094,True,4.29,0.2331002331002331,0.2331002331002331,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2095,True,5.19,0.1926782273603082,0.1926782273603082,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,10.0,2.0,0,0,0,0,0,0,0,0,0,0
2097,True,0.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2098,True,3.59,0.7214484679665738,0.4428969359331476,0.2785515320334262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2099,False,3.5900000000000003,0.5821727019498607,0.4428969359331476,0.139275766016713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2100,True,1.29,0.2248062015503876,0.2248062015503875,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2101,True,4.29,0.3496503496503496,0.2331002331002331,0.1165501165501165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2102,True,0.56,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2103,False,0.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2104,True,2.69,0.1858736059479554,0.1858736059479554,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2105,True,0.33,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2106,True,0.56,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2107,True,4.29,0.2331002331002331,0.2331002331002331,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2108,True,0.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2109,True,4.29,0.2331002331002331,0.2331002331002331,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2110,False,4.29,0.5337995337995338,0.3006993006993007,0.2331002331002331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2111,True,21.99,0.1819008640291041,0.1819008640291041,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,1,0,0,0,1,0,0
2112,False,21.99,0.1819008640291041,0.1819008640291041,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2113,False,21.99,0.2501136880400182,0.1819008640291041,0.068212824010914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2114,True,1.29,0.2248062015503876,0.2248062015503875,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2115,True,4.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2116,False,4.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2117,True,0.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2118,True,21.99,0.1819008640291041,0.1819008640291041,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2119,False,21.99,0.2728512960436562,0.2728512960436561,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,1,0,0,0,1,0,0
2120,True,0.56,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2121,True,8.99,0.1112347052280311,0.1112347052280311,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2122,False,8.99,0.1112347052280311,0.1112347052280311,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2123,False,8.99,0.25027808676307,0.25027808676307,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2124,True,4.49,0.4454342984409799,0.2227171492204899,0.2227171492204899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2125,False,4.49,0.2227171492204899,0.2227171492204899,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2126,True,0.33,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2127,True,11.99,0.3753127606338615,0.3753127606338615,-0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2128,False,11.99,0.4587155963302752,0.3753127606338615,0.0834028356964136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2129,True,4.29,0.1165501165501165,0.1165501165501165,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2130,True,3.49,0.0573065902578797,0.0573065902578796,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2131,True,4.49,0.3318485523385301,0.33184855233853,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2132,False,4.49,0.2227171492204899,0.2227171492204899,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2133,False,4.49,0.2227171492204899,0.2227171492204899,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2134,True,3.19,0.3134796238244514,-0.0,0.3134796238244514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2135,True,0.56,0.1071428571428572,0.1071428571428571,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2136,True,0.56,0.1071428571428572,0.1071428571428571,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2137,True,0.56,0.1071428571428572,0.1071428571428571,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2138,True,0.56,0.1071428571428572,0.1071428571428571,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2139,True,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2140,True,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2141,True,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2142,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2143,False,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2144,True,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2145,False,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2146,True,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2147,True,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2148,False,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2149,False,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2150,True,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2151,False,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2152,True,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2153,True,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2154,False,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2155,False,0.7899999999999999,0.1265822784810126,0.1265822784810126,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,39.5,5.0,0,0,0,0,0,0,0,0,0,0
2157,True,3.89,0.1542416452442159,0.1542416452442159,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,62.0,1.0,0,0,0,0,0,0,0,0,0,0
2158,False,3.89,0.0771208226221079,0.0771208226221079,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,62.0,1.0,0,0,0,0,0,0,0,0,0,0
2159,False,3.89,0.0771208226221079,0.0771208226221079,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,62.0,1.0,0,0,0,0,0,0,0,0,0,0
2160,False,3.89,0.0771208226221079,0.0771208226221079,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,62.0,1.0,0,0,0,0,1,0,0,0,1,0
2161,False,0.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,62.0,1.0,0,0,0,0,0,0,0,0,0,0
2162,False,0.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,62.0,1.0,0,0,0,0,0,1,0,1,0,0
