,first_purchase,shelf_price,pct_disc,pct_retail_disc,pct_coupon_disc,display_1,display_2,display_3,display_4,display_5,display_6,display_7,display_9,display_A,mailer_A,mailer_C,mailer_D,mailer_F,mailer_H,mailer_J,mailer_L,marital_status_A,marital_status_B,homeowner_Homeowner,homeowner_Probable Owner,homeowner_Probable Renter,homeowner_Renter,hhcomp_1 Adult Kids,hhcomp_2 Adults Kids,hhcomp_2 Adults No Kids,hhcomp_Single Female,hhcomp_Single Male,kid_category_1,kid_category_2,kid_category_3+,kid_category_None/Unknown,age_ordinal,income_ordinal,hhsize_ordinal,campaign_8.0,campaign_13.0,campaign_18.0,campaign_25.0,campaign_26.0,campaign_30.0,description_TypeA,description_TypeB
7430,True,0.5,0.12,0.12,-0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7431,True,1.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7432,True,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7433,True,1.19,0.1596638655462184,0.1596638655462185,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7434,False,1.19,0.1596638655462184,0.1596638655462185,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7435,True,3.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7436,True,1.5,0.3333333333333333,0.3333333333333333,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7437,True,2.89,0.1349480968858132,0.1349480968858131,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7438,True,3.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7439,False,4.39,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7440,True,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7441,True,3.19,0.3761755485893417,0.3761755485893417,-0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7442,False,3.19,0.3761755485893417,0.3761755485893417,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7443,True,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7444,False,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7445,True,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7446,True,1.89,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7447,False,1.89,0.0,-0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7448,False,1.89,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7449,True,2.49,0.248995983935743,0.2489959839357429,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7450,True,0.6,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7451,True,1.49,0.0,-0.0,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7452,False,1.49,0.0,-0.0,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7453,True,1.49,0.3288590604026845,0.3288590604026845,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7454,True,1.49,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7455,True,1.39,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7456,False,1.49,0.3288590604026845,0.3288590604026845,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7457,False,1.49,0.3288590604026845,0.3288590604026845,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7458,False,1.49,0.3288590604026845,0.3288590604026845,-0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7459,True,1.49,0.3288590604026845,0.3288590604026845,-0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7460,True,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7461,True,1.49,0.0,-0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7462,False,1.49,0.3288590604026845,0.3288590604026845,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7463,False,1.49,0.0,-0.0,-0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7464,True,1.49,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7465,True,3.19,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7466,True,1.99,0.2462311557788944,0.2462311557788944,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7467,False,1.49,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7468,True,1.49,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7469,True,1.49,0.3288590604026845,0.3288590604026845,-0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7470,True,1.49,0.3288590604026845,0.3288590604026845,-0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7471,True,2.89,0.1349480968858132,0.1349480968858131,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7472,True,2.89,0.1349480968858132,0.1349480968858131,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7473,True,0.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7474,True,1.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7475,True,1.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,39.5,3.0,0,0,0,0,0,0,0,0
7476,True,2.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7477,False,2.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7478,True,2.59,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7479,True,2.69,0.2602230483271375,0.2602230483271375,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7480,True,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7481,True,2.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7482,False,0.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7483,False,0.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7484,False,0.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7485,True,1.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7486,True,1.5,0.3333333333333333,0.3333333333333333,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7487,True,4.39,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7488,False,4.39,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,1,0,0,0,0,1,0
7489,True,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7490,False,2.29,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7491,True,2.89,0.1349480968858132,0.1349480968858131,-0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7492,True,0.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7493,False,0.99,0.1111111111111111,0.1111111111111111,-0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7494,False,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7495,True,2.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7496,True,2.69,0.2490706319702602,0.2490706319702602,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7497,True,2.69,0.070631970260223,0.070631970260223,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7498,False,2.69,0.070631970260223,0.070631970260223,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7499,False,2.69,0.2490706319702602,0.2490706319702602,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7500,True,0.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7501,True,1.49,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7502,True,1.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7503,True,2.69,0.2602230483271375,0.2602230483271375,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7504,True,2.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7505,True,3.29,0.0911854103343464,0.0911854103343465,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7506,True,1.49,0.0,-0.0,-0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7507,True,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7508,True,0.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7509,True,1.19,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7510,False,1.69,0.1124260355029585,0.1124260355029585,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7511,False,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7512,False,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7513,True,2.79,0.2508960573476703,0.2508960573476702,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7514,True,0.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7515,True,2.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7516,True,2.89,0.1349480968858132,0.1349480968858131,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7517,False,1.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7518,False,1.79,0.1620111731843575,0.1620111731843575,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7519,False,1.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7520,False,1.57,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7521,True,0.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7522,True,4.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7523,True,3.19,0.2163009404388714,0.2163009404388714,-0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7524,True,1.89,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7525,True,2.49,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7526,True,0.59,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7527,True,1.79,0.1620111731843575,0.1620111731843575,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7528,False,1.49,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7529,True,1.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7530,False,1.99,0.2512562814070351,0.2512562814070351,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7531,True,4.69,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7532,True,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7533,False,1.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7534,True,3.19,0.2163009404388714,0.2163009404388714,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7535,True,3.09,0.1909385113268608,0.1909385113268608,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7536,True,2.99,0.1638795986622074,0.1638795986622073,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7537,True,1.5,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7538,True,1.49,0.3288590604026845,0.3288590604026845,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7539,True,2.69,0.2565055762081784,0.2565055762081784,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7540,False,2.69,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7541,True,2.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7542,True,3.29,0.0,-0.0,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7543,False,3.19,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7544,True,3.19,0.2163009404388714,0.2163009404388714,-0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7545,True,1.99,0.2462311557788944,0.2462311557788944,-0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
7546,True,1.0,0.0,-0.0,-0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0
